1364924160.0,108.34,108.3689,108.34,108.3689,4.36006316
1364924520.0,108.01,108.09999,108.007,108.09999,5.26489106
1364925660.0,108.60001,108.60001,108.5,108.6,36.11600063
1364925720.0,108.399,108.399,108.399,108.399,1.51752258
1364925780.0,108.399,108.399,108.399,108.399,3.11791773
1364925840.0,108.605,108.605,108.605,108.605,13.88399937
1364925900.0,108.7594,108.7594,108.71999,108.71999,2
1364925960.0,108.72,108.7594,108.72,108.7594,3.73860034
1364926680.0,108.79099,108.79998,108.79099,108.79998,0.07258005
1364926740.0,108.83,108.83,108.83,108.83,10
1364926980.0,108.58,108.83,108.58,108.83,15
1364927640.0,108.8,108.8,108.8,108.8,1
1364927940.0,108.51,108.81127,108.51,108.80001,20
1364928180.0,108.90041,108.90041,108.90041,108.90041,0.01131245
1364928420.0,108.98,108.98,108.97999,108.97999,200
1364928480.0,108.97999,108.98,108.97999,108.98,11
1364928600.0,110,110,110,110,21
1364928660.0,110.25,110.25,109.689,109.689,19.54949782
1364928720.0,109.689,109.99,109.689,109.99,99.54952027
1364928840.0,109.99,109.99,109.99,109.99,30
1364928900.0,109.69,109.69,109.69,109.69,1
1364928960.0,109.95,109.95,109.95,109.95,22
1364929020.0,109.95,109.95,109.95,109.95,17.04146646
1364929080.0,109.94999,109.95,109.94999,109.95,14.92741995
1364929260.0,109.99998,110,109.99998,110,274.82280752
1364929320.0,109.8011,109.8011,109.80109,109.80109,1.01016951
1364929380.0,110.01002,111,110.01002,111,4
1364930220.0,110.98901,110.98901,109.151,109.5,363.87
1364930460.0,110.99998,110.99998,110.99998,110.99998,0.4413583
1364930580.0,110.95,110.95,110.95,110.95,0.29871
1364930640.0,110.71101,110.71101,110.71101,110.71101,0.01
1364931060.0,111,111,111,111,2
1364931240.0,111.96,111.96,111.96,111.96,0.1
1364931300.0,111.05002,111.96,111.05002,111.96,0.2
1364931360.0,112,112,111.96,111.96,0.4
1364931420.0,111.96,112,111.96,112,0.2
1364931660.0,111.95001,111.95001,111.95001,111.95001,9.42
1364931900.0,111.96,111.96,111.96,111.96,0.1
1364931960.0,111.96,112,111.96,112,39.04
1364932020.0,111.9954,113,111.9954,113,8.1
1364932080.0,111.9954,113,111.9954,113,35.64504399
1364932140.0,113,113,111.9954,111.9954,14.75495601
1364932200.0,111.9954,111.9954,111.9954,111.9954,0.1
1364932260.0,111.9954,111.9954,111.9954,111.9954,1.4
1364932680.0,114.6795,115.25,114.6795,115,23.3
1364932800.0,115,115,115,115,4
1364933040.0,113.95,113.95,113.95,113.95,2.0815625
1364933280.0,114.10998907,114.49834612,114.10832612,114.10832612,51
